CustomerID,TotalCustomerSales,SalesRank
24474,4290.220600000001,3658
24482,4290.220600000001,3658
24587,4290.220600000001,3658
24601,4290.220600000001,3658
24602,4290.220600000001,3658
14010,4266.8356,3680
15014,4266.261,3681
15037,4261.2995,3682
15043,4250.8131,3683
14128,4239.199500000001,3684
14134,4237.7505,3685
14011,4234.2381000000005,3686
16025,4234.2381000000005,3686
15028,4228.1716,3688
15029,4228.1716,3688
15041,4228.1716,3688
16027,4228.1716,3688
29630,4222.0066,3692
14130,4214.5344000000005,3693
14127,4209.573,3694
14131,4207.176600000001,3695
14523,4207.176600000001,3695
15040,4207.176600000001,3695
15042,4207.176600000001,3695
15643,4207.176600000001,3695
15648,4207.176600000001,3695
16028,4207.176600000001,3695
16029,4207.176600000001,3695
14132,4203.5064999999995,3703
15015,4203.5064999999995,3703
15439,4203.5064999999995,3703
15646,4203.5064999999995,3703
16026,4203.5064999999995,3703
15644,4203.066000000001,3708
15044,4202.9319,3709
16045,4201.6217,3710
15435,4200.5356,3711
15032,4199.0865,3712
15033,4196.1266000000005,3713
14316,4196.092000000001,3714
15438,4186.491,3715
15030,4183.9606,3716
15036,4182.5115000000005,3717
15645,4182.5115000000005,3717
14007,4168.5127,3719
14125,4168.5127,3719
15035,4168.5127,3719
15262,4168.5127,3719
15425,4168.5127,3719
15436,4168.5127,3719
15642,4168.5127,3719
14133,4159.2955,3726
15647,4159.2955,3726
16054,4154.0956,3728
14855,4153.7815,3729
16053,4146.3828,3730
14129,4143.8476,3731
15038,4143.8476,3731
16031,4143.8476,3731
16033,4136.4488,3734
14260,4106.4338,3735
29640,4068.4736000000003,3736
24604,4068.3891000000003,3737
14101,4066.2876,3738
14102,4052.2888000000003,3739
16011,4041.2722999999996,3740
14306,4036.8188,3741
14305,4035.6791,3742
14345,4022.1098,3743
29848,4022.0953,3744
14303,4018.7837,3745
14259,4012.1758,3746
29838,4010.9492,3747
24605,4008.7300999999998,3748
23540,4007.6362,3749
24360,4007.6362,3749
24502,4003.7687,3751
23413,3997.7022,3752
23529,3997.7022,3752
23572,3997.7022,3752
24244,3997.7022,3752
24462,3997.7022,3752
24503,3997.7022,3752
14103,3991.5028,3758
14066,3991.4681,3759
29920,3980.7870000000003,3760
24362,3978.8509000000004,3761
23416,3976.7072,3762
23524,3976.7072,3762
23547,3976.7072,3762
14304,3973.5008,3765
23415,3965.6572,3766
29819,3964.3644999999997,3767
23412,3963.4251000000004,3768
14346,3959.5020000000004,3769
22971,3953.9884,3770
22975,3953.9884,3770
23566,3953.9884,3770
23806,3953.9884,3770
24491,3953.9884,3770
24493,3953.9884,3770
24501,3953.9884,3770
24646,3953.9884,3770
27577,3953.9884,3770
27578,3953.9884,3770
27601,3953.9884,3770
27604,3953.9884,3770
27605,3953.9884,3770
27611,3953.9884,3770
27612,3953.9884,3770
27614,3953.9884,3770
27649,3953.9884,3770
27666,3953.9884,3770
27672,3953.9884,3770
27673,3953.9884,3770
27678,3953.9884,3770
27681,3953.9884,3770
27726,3953.9884,3770
27752,3953.9884,3770
27759,3953.9884,3770
27917,3953.9884,3770
28013,3953.9884,3770
28014,3953.9884,3770
28017,3953.9884,3770
28018,3953.9884,3770
28022,3953.9884,3770
28036,3953.9884,3770
28039,3953.9884,3770
28040,3953.9884,3770
28041,3953.9884,3770
28042,3953.9884,3770
28044,3953.9884,3770
28047,3953.9884,3770
28051,3953.9884,3770
28088,3953.9884,3770
28092,3953.9884,3770
28096,3953.9884,3770
28097,3953.9884,3770
28112,3953.9884,3770
28129,3953.9884,3770
28130,3953.9884,3770
28142,3953.9884,3770
28145,3953.9884,3770
28147,3953.9884,3770
28148,3953.9884,3770
28149,3953.9884,3770
28150,3953.9884,3770
28161,3953.9884,3770
28162,3953.9884,3770
28163,3953.9884,3770
28164,3953.9884,3770
28165,3953.9884,3770
28166,3953.9884,3770
28167,3953.9884,3770
28168,3953.9884,3770
28169,3953.9884,3770
28170,3953.9884,3770
28171,3953.9884,3770
28172,3953.9884,3770
28173,3953.9884,3770
28176,3953.9884,3770
28177,3953.9884,3770
28178,3953.9884,3770
28179,3953.9884,3770
28180,3953.9884,3770
28181,3953.9884,3770
28182,3953.9884,3770
28183,3953.9884,3770
28184,3953.9884,3770
28185,3953.9884,3770
28186,3953.9884,3770
28197,3953.9884,3770
28198,3953.9884,3770
28199,3953.9884,3770
28200,3953.9884,3770
28221,3953.9884,3770
28222,3953.9884,3770
28223,3953.9884,3770
28270,3953.9884,3770
28271,3953.9884,3770
28293,3953.9884,3770
28294,3953.9884,3770
28295,3953.9884,3770
28299,3953.9884,3770
28339,3953.9884,3770
28340,3953.9884,3770
28354,3953.9884,3770
28355,3953.9884,3770
28362,3953.9884,3770
28363,3953.9884,3770
28573,3953.9884,3770
28574,3953.9884,3770
28583,3953.9884,3770
28584,3953.9884,3770
28586,3953.9884,3770
28587,3953.9884,3770
28588,3953.9884,3770
28598,3953.9884,3770
28618,3953.9884,3770
28619,3953.9884,3770
28620,3953.9884,3770
28621,3953.9884,3770
28624,3953.9884,3770
28625,3953.9884,3770
28626,3953.9884,3770
28627,3953.9884,3770
28628,3953.9884,3770
28629,3953.9884,3770
28630,3953.9884,3770
28635,3953.9884,3770
28643,3953.9884,3770
28644,3953.9884,3770
28645,3953.9884,3770
28646,3953.9884,3770
28647,3953.9884,3770
28648,3953.9884,3770
28649,3953.9884,3770
28650,3953.9884,3770
28651,3953.9884,3770
28652,3953.9884,3770
28653,3953.9884,3770
28654,3953.9884,3770
28655,3953.9884,3770
28656,3953.9884,3770
28657,3953.9884,3770
28658,3953.9884,3770
28660,3953.9884,3770
28661,3953.9884,3770
28670,3953.9884,3770
28675,3953.9884,3770
28676,3953.9884,3770
28761,3953.9884,3770
28763,3953.9884,3770
28765,3953.9884,3770
28772,3953.9884,3770
28774,3953.9884,3770
28775,3953.9884,3770
28778,3953.9884,3770
28790,3953.9884,3770
28792,3953.9884,3770
28794,3953.9884,3770
28795,3953.9884,3770
28797,3953.9884,3770
28799,3953.9884,3770
28804,3953.9884,3770
28805,3953.9884,3770
28807,3953.9884,3770
28820,3953.9884,3770
28821,3953.9884,3770
28822,3953.9884,3770
28823,3953.9884,3770
28824,3953.9884,3770
28825,3953.9884,3770
28826,3953.9884,3770
28827,3953.9884,3770
28829,3953.9884,3770
28830,3953.9884,3770
28831,3953.9884,3770
28833,3953.9884,3770
28835,3953.9884,3770
28838,3953.9884,3770
28839,3953.9884,3770
28843,3953.9884,3770
28849,3953.9884,3770
28851,3953.9884,3770
28852,3953.9884,3770
28853,3953.9884,3770
28856,3953.9884,3770
28857,3953.9884,3770
28966,3953.9884,3770
28988,3953.9884,3770
28989,3953.9884,3770
28990,3953.9884,3770
28993,3953.9884,3770
28997,3953.9884,3770
29008,3953.9884,3770
29010,3953.9884,3770
29016,3953.9884,3770
29017,3953.9884,3770
29056,3953.9884,3770
29058,3953.9884,3770
29059,3953.9884,3770
29060,3953.9884,3770
29070,3953.9884,3770
29106,3953.9884,3770
29108,3953.9884,3770
29110,3953.9884,3770
29126,3953.9884,3770
29132,3953.9884,3770
29136,3953.9884,3770
29139,3953.9884,3770
29140,3953.9884,3770
29141,3953.9884,3770
29142,3953.9884,3770
29143,3953.9884,3770
29144,3953.9884,3770
29145,3953.9884,3770
29146,3953.9884,3770
29147,3953.9884,3770
29148,3953.9884,3770
29150,3953.9884,3770
29151,3953.9884,3770
29155,3953.9884,3770
29156,3953.9884,3770
29157,3953.9884,3770
29158,3953.9884,3770
29163,3953.9884,3770
29169,3953.9884,3770
29170,3953.9884,3770
29198,3953.9884,3770
29207,3953.9884,3770
29208,3953.9884,3770
29254,3953.9884,3770
29280,3953.9884,3770
29285,3953.9884,3770
29326,3953.9884,3770
29334,3953.9884,3770
29335,3953.9884,3770
29340,3953.9884,3770
29350,3953.9884,3770
29352,3953.9884,3770
29354,3953.9884,3770
23411,3953.4912000000004,3997
19502,3939.7200000000003,3998
23526,3938.0433000000003,3999
23571,3938.0433000000003,3999
24476,3938.0433000000003,3999
24484,3938.0433000000003,3999
24504,3938.0433000000003,3999
24506,3938.0433000000003,3999
19448,3915.9846000000002,4005
19477,3904.8131,4006
29855,3901.348,4007
19511,3894.415,4008
19493,3884.4811,4009
19360,3880.492,4010
19424,3880.492,4010
29648,3876.8885,4012
14472,3871.5857,4013
19341,3866.1491,4014
19440,3859.4970000000003,4015
19499,3859.4970000000003,4015
23104,3856.486,4017
29495,3854.4489000000003,4018
19467,3851.3421000000003,4019
19437,3845.8171,4020
19506,3845.8171,4020
19359,3844.0491,4022
19361,3844.0491,4022
19433,3844.0491,4022
19455,3844.0491,4022
19459,3844.0491,4022
19471,3844.0491,4022
19500,3844.0491,4022
19416,3841.4082,4029
19418,3841.4082,4029
19435,3820.8331000000003,4031
29583,3820.3709000000003,4032
14081,3814.1699,4033
19510,3814.1699,4033
19362,3805.3852,4035
19382,3805.3852,4035
19479,3805.3852,4035
19940,3801.6724,4038
19912,3787.2632,4039
20713,3781.2326999999996,4040
14473,3772.3788,4041
14456,3763.5278000000003,4042
18167,3762.9753,4043
14453,3758.5332,4044
23418,3757.0249000000003,4045
20075,3756.989,4046
25857,3756.989,4046
25861,3756.989,4046
28389,3756.989,4046
28414,3756.989,4046
28470,3756.989,4046
29385,3756.989,4046
29410,3756.989,4046
29448,3756.989,4046
29449,3756.989,4046
29475,3756.989,4046
29476,3756.989,4046
18157,3756.3453,4058
26299,3753.5616,4059
14434,3753.0192,4060
14253,3751.3617,4061
29516,3751.0654,4062
14498,3750.7982,4063
14240,3747.4832,4064
23414,3747.0910000000003,4065
24361,3747.0910000000003,4065
14447,3740.8642,4067
14470,3737.5492,4068
19067,3735.9028000000003,4069
14255,3734.7978000000003,4070
14290,3732.0242000000003,4071
14452,3732.0242000000003,4071
14120,3731.4607,4073
14289,3731.4607,4073
19802,3729.364,4075
28390,3729.364,4075
28401,3729.364,4075
28407,3729.364,4075
28443,3729.364,4075
28449,3729.364,4075
28458,3729.364,4075
28471,3729.364,4075
28478,3729.364,4075
28491,3729.364,4075
28492,3729.364,4075
28504,3729.364,4075
29466,3729.364,4075
29467,3729.364,4075
29474,3729.364,4075
29481,3729.364,4075
14382,3728.1678,4091
14419,3725.3942,4092
26283,3725.2309000000005,4093
14442,3724.3003,4094
14448,3724.3003,4094
17216,3724.2892,4096
14421,3723.1953,4097
19917,3723.1953,4097
14440,3720.9521,4099
24585,3719.4548999999997,4100
14298,3719.0626,4101
14374,3715.7918,4102
14451,3715.7918,4102
26276,3714.9197,4104
23105,3714.4935,4105
14112,3714.3332,4106
14411,3713.2613,4107
14481,3713.2613,4107
19918,3713.2503,4109
14457,3712.6867,4110
14044,3710.2778000000003,4111
14464,3710.2778000000003,4111
26302,3709.9362,4113
14400,3709.9242,4114
24372,3708.427,4115
24457,3708.427,4115
24465,3708.427,4115
24485,3708.427,4115
14471,3707.7474,4119
14449,3707.7363,4120
26296,3707.5398000000005,4121
19916,3706.5982,4122
29547,3704.5709,4123
29926,3704.5709,4123
14117,3704.3992000000003,4125
14356,3704.3992000000003,4125
14438,3704.3992000000003,4125
14242,3703.2942000000003,4128
14288,3703.2942000000003,4128
17188,3702.2113,4130
14484,3696.6642,4131
18176,3696.6642,4131
14394,3695.8907,4133
18183,3694.41,4134
14256,3693.3603000000003,4135
14433,3693.3603000000003,4135
14477,3693.3603000000003,4135
13057,3692.7001,4138
14813,3692.7001,4138
26298,3690.9869,4140
19029,3690.0453,4141
20054,3688.5323,4142
14357,3688.1668,4143
23531,3687.6972,4144
23311,3687.432,4145
23417,3687.432,4145
23523,3687.432,4145
23532,3687.432,4145
23541,3687.432,4145
23542,3687.432,4145
23546,3687.432,4145
23573,3687.432,4145
23574,3687.432,4145
24466,3687.432,4145
24467,3687.432,4145
24478,3687.432,4145
14297,3685.6363,4157
19911,3685.6253,4158
26120,3685.4398,4159
26281,3685.4398,4159
23310,3683.3214,4161
18185,3682.2882,4162
24365,3680.791,4163
17195,3680.3876,4164
14380,3680.1224,4165
14381,3680.1113,4166
18164,3680.1113,4166
19034,3671.6028,4168
19057,3671.6028,4168
26277,3669.9919,4170
26303,3669.9919,4170
14377,3669.0724,4172
14412,3669.0724,4172
14420,3669.0724,4172
19035,3669.0724,4172
19046,3669.0724,4172
26241,3668.8759,4177
14121,3668.2657,4178
14292,3668.2657,4178
14005,3667.9342,4180
18171,3667.9342,4180
17196,3666.785,4182
19038,3666.785,4182
14116,3665.7353000000003,4184
14439,3660.5307000000003,4185
14485,3660.5307000000003,4185
14461,3658.0003,4187
14486,3658.0003,4187
17187,3658.0003,4187
19030,3658.0003,4187
19040,3658.0003,4187
26285,3656.7098,4192
26286,3655.526,4193
23525,3648.7681000000002,4194
23575,3648.7681000000002,4194
24281,3648.7681000000002,4194
24460,3648.7681000000002,4194
24461,3648.7681000000002,4194
24477,3648.7681000000002,4194
24505,3648.7681000000002,4194
26121,3646.7759,4201
26252,3646.7412,4202
26238,3645.3268,4203
26280,3645.3268,4203
26295,3645.3268,4203
26300,3645.3268,4203
14115,3643.9778,4207
13999,3641.4474,4208
14006,3641.4474,4208
14239,3641.4474,4208
14392,3641.4474,4208
17206,3641.4474,4208
19065,3641.4474,4208
26290,3641.2619000000004,4214
26234,3638.6967999999997,4215
13056,3637.4612,4216
14170,3637.4612,4216
16531,3637.4391,4218
14802,3632.4887,4219
16461,3632.4887,4219
26297,3632.0447,4221
20879,3629.1516,4222
20718,3628.1902,4223
13039,3627.5272,4224
13870,3627.5272,4224
13979,3627.5272,4224
13984,3627.5272,4224
16275,3627.5272,4224
13745,3627.5051000000003,4229
13882,3627.5051000000003,4229
13917,3627.5051000000003,4229
14141,3627.5051000000003,4229
16324,3627.5051000000003,4229
20931,3616.8529,4234
26305,3616.5968000000003,4235
16329,3615.6595,4236
14539,3615.3612000000003,4237
16444,3615.3612000000003,4237
16465,3615.328,4239
20811,3613.7037,4240
20209,3611.7459,4241
17792,3609.8251,4242
29839,3609.1572,4243
20150,3606.7402,4244
26304,3606.6629000000003,4245
13800,3605.4272,4246
13801,3605.4272,4246
13812,3605.4272,4246
14169,3605.4272,4246
14779,3605.4272,4246
16405,3605.4272,4246
16512,3605.4272,4246
16945,3605.4272,4246
17828,3605.4272,4246
17966,3605.4272,4246
20712,3603.7697,4256
20863,3603.7697,4256
16509,3600.963,4258
13746,3591.3716,4259
16407,3591.3716,4259
17793,3591.3716,4259
20807,3590.4876000000004,4262
13854,3588.8412,4263
15346,3588.2113,4264
20546,3587.4359,4265
20656,3586.7191000000003,4266
15780,3585.6809000000003,4267
15845,3585.6809000000003,4267
13839,3583.3272,4269
16445,3583.3272,4269
16410,3583.2609,4271
20318,3582.2991,4272
28751,3581.1720000000005,4273
20710,3580.5537000000004,4274
20711,3580.5537000000004,4274
20717,3580.5537000000004,4274
20862,3580.5537000000004,4274
20892,3580.5537000000004,4274
15944,3574.6088,4279
20864,3573.8904999999995,4280
20917,3573.8904999999995,4280
20921,3573.8904999999995,4280
20670,3567.568,4283
20188,3565.7241000000004,4284
20350,3565.7241000000004,4284
20373,3565.7241000000004,4284
28520,3565.7241000000004,4284
20825,3565.1058000000003,4288
20922,3565.1058000000003,4288
21148,3562.054,4290
21284,3562.054,4290
15499,3561.393,4292
15852,3561.393,4292
13925,3558.973,4294
20208,3557.634,4295
20680,3557.634,4295
28562,3557.2046,4297
28756,3556.5069000000003,4298
16820,3555.658,4299
28553,3554.6741,4300
20052,3551.5013,4301
28506,3550.993,4302
28750,3550.993,4302
15203,3548.6522999999997,4304
15781,3546.9838,4305
15193,3546.9727000000003,4306
20206,3541.059,4307
21305,3541.059,4307
28569,3541.059,4307
28713,3541.059,4307
15328,3535.3813,4311
15534,3535.3813,4311
20651,3534.4179999999997,4313
15851,3534.2983999999997,4314
15348,3534.2873,4315
15501,3533.768,4316
15992,3530.3976999999995,4317
20736,3530.009,4318
16836,3529.138,4319
20186,3527.0602,4320
28740,3527.0602,4320
20165,3526.5172000000002,4322
19910,3523.2484000000004,4323
11089,3523.0494000000003,4324
15379,3518.8063,4325
15364,3518.2537999999995,4326
11264,3516.4084,4327
15491,3515.5134,4328
20173,3515.3678,4329
15167,3514.9388,4330
15484,3513.8448,4331
15985,3513.8448,4331
15770,3513.8226999999997,4333
15371,3512.7398000000003,4334
15888,3512.7398000000003,4334
15367,3511.6458999999995,4336
15374,3511.6458999999995,4336
15778,3511.6458999999995,4336
19076,3511.6458999999995,4336
19903,3511.6238000000003,4340
20170,3511.0693,4341
11088,3510.3419,4342
15771,3508.3198,4343
15952,3508.3198,4343
15194,3507.2038000000002,4345
21517,3506.1319000000003,4346
15521,3506.1098,4347
19924,3505.0047999999997,4348
15429,3503.0711,4349
16339,3502.3950999999997,4350
20468,3502.3950999999997,4350
20669,3502.3950999999997,4350
23992,3500.4412,4353
20149,3497.7872,4354
16678,3494.3526,4355
20560,3493.9438,4356
15769,3491.7448000000004,4357
15196,3491.1813,4358
15949,3489.5568999999996,4359
15976,3489.5568999999996,4359
20866,3489.5568999999996,4359
15195,3486.2198,4362
15500,3485.1148000000003,4363
20555,3485.1148000000003,4363
15320,3484.0208999999995,4365
15389,3484.0208999999995,4365
15481,3484.0208999999995,4365
15842,3484.0208999999995,4365
15322,3484.0098,4369
21508,3484.0098,4369
14602,3481.3448,4371
20042,3481.1901,4372
20049,3481.1901,4372
20164,3481.1901,4372
20172,3481.1901,4372
15918,3480.6948,4376
15155,3479.5788000000002,4377
15972,3479.5788000000002,4377
15399,3478.7832,4379
20576,3478.4959,4380
15396,3478.4848,4381
15934,3478.4848,4381
15350,3475.5123999999996,4383
15380,3475.5123999999996,4383
15937,3475.5123999999996,4383
15200,3472.9818999999998,4386
15843,3472.9818999999998,4386
20048,3472.4054,4388
20060,3472.4054,4388
20167,3472.4054,4388
16103,3472.2635999999998,4391
15365,3472.1642,4392
15989,3470.7167,4393
15739,3469.9984000000004,4394
19052,3469.9984000000004,4394
20584,3469.9984000000004,4394
15349,3469.6337999999996,4397
20561,3468.6926,4398
19033,3468.6705,4399
19922,3467.4569,4400
19945,3467.4569,4400
11083,3466.7387,4402
11168,3465.9320000000002,4403
15302,3464.1198000000004,4404
15329,3464.1198000000004,4404
15394,3464.1198000000004,4404
15844,3464.1198000000004,4404
15983,3464.1198000000004,4404
15899,3463.0148,4409
15398,3461.9318999999996,4410
20548,3460.8048,4411
15369,3456.3848,4412
15388,3456.3848,4412
15411,3456.3848,4412
19899,3456.3848,4412
15961,3455.6112999999996,4416
15991,3455.6112999999996,4416
20590,3455.6112999999996,4416
11167,3454.5947,4419
19931,3454.1305999999995,4420
15667,3453.4787,4421
15166,3453.0809,4422
15540,3453.0809,4422
15768,3453.0809,4422
15984,3453.0809,4422
20556,3453.0809,4422
15482,3452.5172999999995,4427
15873,3451.9426999999996,4428
17815,3451.777,4429
15417,3447.8873999999996,4430
15483,3447.8873999999996,4430
16754,3446.0531,4432
15959,3445.3568999999998,4433
15542,3445.3459000000003,4434
15954,3445.3459000000003,4434
15964,3445.3459000000003,4434
21509,3445.3459000000003,4434
15492,3444.7823,4438
15737,3444.5392,4439
19930,3442.3734000000004,4440
15280,3442.0087999999996,4441
15351,3442.0087999999996,4441
15404,3442.0087999999996,4441
15518,3442.0087999999996,4441
15897,3442.0087999999996,4441
20569,3441.0344,4446
20592,3440.1081999999997,4447
15321,3439.843,4448
15517,3439.843,4448
15568,3439.8319,4450
19069,3439.8319,4450
19943,3439.8319,4450
11042,3439.1247,4453
11082,3437.4451,4454
16406,3436.6081000000004,4455
16938,3436.6081000000004,4455
15969,3436.4948000000004,4457
15965,3435.3898,4458
16491,3432.4947,4459
15372,3431.3234,4460
15841,3431.3234,4460
15941,3431.3234,4460
19944,3431.3234,4460
20549,3431.3234,4460
19051,3430.5480000000002,4465
17933,3429.1576,4466
15419,3428.7929999999997,4467
15915,3428.7929999999997,4467
13722,3428.5941000000003,4469
21516,3427.9862999999996,4470
15345,3427.6548000000003,4471
16098,3426.9255000000003,4472
14664,3426.1059,4473
29604,3425.9024,4474
15493,3425.4559,4475
15535,3425.4559,4475
15565,3425.4559,4475
15968,3425.4559,4475
15990,3425.4559,4475
20598,3425.4559,4475
15455,3424.7155000000002,4481
13855,3420.5524,4482
20575,3420.0173,4483
16446,3417.801,4484
15948,3417.7209000000003,4485
13059,3414.2291,4486
13085,3414.2291,4486
15666,3413.6766000000002,4488
19041,3413.4315,4489
15750,3412.2069,4490
15462,3410.9362,4491
13849,3408.4195,4492
14656,3407.8844,4493
13055,3407.8449,4494
13889,3407.8449,4494
13939,3407.8449,4494
17753,3403.7205000000004,4497
18000,3403.7205000000004,4497
15199,3403.6984,4499
15840,3403.6984,4499
15914,3403.6984,4499
19902,3403.6984,4499
20577,3403.6984,4499
15023,3402.9230000000002,4504
11084,3401.8641,4505
13716,3401.5326,4506
19941,3401.2544,4507
15303,3401.1679999999997,4508
15480,3401.1679999999997,4508
15569,3401.1679999999997,4508
15980,3401.1679999999997,4508
29943,3400.8402,4512
29537,3399.2753000000002,4513
14601,3399.0444,4514
14657,3399.0444,4514
13806,3398.4303,4516
17639,3397.911,4517
20567,3396.8565,4518
15004,3396.0076,4519
23993,3394.9137,4520
16946,3393.491,4521
13938,3393.4689,4522
14796,3393.4689,4522
16452,3393.4689,4522
17937,3391.0462,4525
16810,3386.4162,4526
18175,3385.7955,4527
18143,3384.6794,4528
19028,3384.6794,4528
13779,3384.6178,4530
16758,3383.8858,4531
13718,3383.8747000000003,4532
23321,3382.2062,4533
13871,3381.8774000000003,4534
13067,3380.5376,4535
20564,3380.2815,4536
14926,3379.4326,4537
14998,3379.4326,4537
17798,3379.4326,4537
16201,3379.1039,4540
16654,3377.2336,4541
14596,3376.9334,4542
14599,3374.7565,4543
15674,3373.9187,4544
26115,3373.3441000000003,4545
30038,3373.0239,4546
24179,3372.8026,4547
22580,3371.6976,4548
15003,3368.6589000000004,4549
15649,3368.3826,4550
15659,3367.8301,4551
24160,3366.7583,4552
24165,3366.7583,4552
25048,3366.7583,4552
13747,3365.3135,4555
13915,3365.3135,4555
17948,3365.0566,4557
17896,3364.493,4558
29567,3363.9539,4559
18163,3363.6844,4560
17889,3362.8797,4561
17968,3362.8797,4561
18137,3362.5794,4563
13884,3362.5178,4564
23322,3362.3162,4565
24007,3362.3162,4565
24176,3362.3162,4565
14944,3359.5426,4568
17969,3359.5426,4568
14584,3359.2423,4570
30018,3358.5076,4571
17790,3358.4376,4572
16267,3356.2497000000003,4573
16546,3355.3685,4574
14510,3355.187,4575
14603,3352.6455,4576
18132,3352.6455,4576
19942,3352.6455,4576
20552,3352.6455,4576
18621,3351.8297000000002,4580
13066,3351.8076,4581
13714,3351.8076,4581
13058,3350.7026,4583
21359,3350.7026,4583
13877,3348.186,4585
16561,3348.186,4585
19027,3347.1315,4587
16541,3345.9649,4588
15622,3345.1887,4589
18627,3345.1887,4589
17849,3343.2135,4591
29752,3342.4645,4592
14648,3341.5402,4593
18131,3338.623,4594
13662,3338.252,4595
13793,3338.252,4595
13883,3338.252,4595
13892,3338.252,4595
13906,3338.252,4595
13927,3338.252,4595
16272,3338.252,4595
16470,3338.252,4595
17782,3338.252,4595
14555,3338.2299000000003,4604
16318,3338.2299000000003,4604
16428,3338.2299000000003,4604
17097,3338.2299000000003,4604
17627,3338.2299000000003,4604
17813,3337.4316,4609
20558,3336.0926,4610
19904,3335.2859,4611
13705,3335.2547,4612
21001,3335.2547,4612
22175,3335.2547,4612
22406,3335.2547,4612
22412,3335.2547,4612
22575,3335.2547,4612
24170,3335.2547,4612
24274,3335.2547,4612
25104,3335.2547,4612
25981,3335.2547,4612
26040,3335.2547,4612
17978,3334.9039000000002,4623
14154,3334.8928,4624
17644,3334.1497,4625
14538,3333.7989,4626
14572,3332.7555,4627
14585,3332.7555,4627
19901,3332.7555,4627
16271,3330.8126,4630
13799,3326.0860000000002,4631
13840,3326.0860000000002,4631
16277,3326.0860000000002,4631
24960,3324.7462,4634
17115,3323.8649,4635
22174,3323.6522,4636
23100,3322.8677000000002,4637
24171,3321.9726,4638
24162,3320.3372,4639
13667,3316.152,4640
13766,3316.152,4640
13811,3316.152,4640
14524,3316.152,4640
14798,3316.152,4640
16317,3316.152,4640
16328,3316.152,4640
16417,3316.152,4640
16530,3316.152,4640
16550,3316.152,4640
16553,3316.152,4640
16562,3316.152,4640
16573,3316.152,4640
17094,3316.152,4640
17626,3316.152,4640
17960,3316.152,4640
17965,3316.152,4640
18028,3316.152,4640
18620,3316.152,4640
14701,3316.1299,4659
16260,3316.1299,4659
16447,3316.1299,4659
17632,3316.1299,4659
17979,3316.1299,4659
15022,3314.9002,4664
21361,3312.0387,4665
22168,3312.0387,4665
22572,3312.0387,4665
23325,3312.0387,4665
24241,3312.0387,4665
14501,3308.4676,4670
15006,3308.4676,4670
20562,3308.4676,4670
15064,3306.5247,4673
15656,3306.5247,4673
16278,3306.5247,4673
21002,3306.5247,4673
21379,3306.5247,4673
16554,3304.5274,4678
14348,3303.2645,4679
21349,3303.2645,4679
13742,3302.0964,4681
16311,3302.0964,4681
18026,3302.0964,4681
13862,3299.577,4684
17085,3299.566,4685
16305,3296.5908,4686
17795,3296.5908,4686
17981,3296.5908,4686
22401,3296.5908,4686
22404,3296.5908,4686
22410,3296.5908,4686
23099,3296.5908,4686
23995,3296.5908,4686
24000,3296.5908,4686
24001,3296.5908,4686
24161,3296.5908,4686
24167,3296.5908,4686
24174,3296.5908,4686
24251,3296.5908,4686
25287,3296.5908,4686
17812,3296.5825,4701
17829,3296.5825,4701
13856,3295.1349,4703
13890,3295.1349,4703
16427,3287.3999,4705
14818,3286.2507,4706
26619,3284.9105,4707
26646,3284.9105,4707
14708,3277.466,4709
17977,3277.466,4709
13029,3271.952,4711
29858,3270.506,4712
13744,3269.6978,4713
16420,3269.6978,4713
15208,3261.4719,4715
13741,3260.9131,4716
15266,3243.5835,4717
14671,3242.4785,4718
22172,3240.1943,4719
15210,3233.6606,4720
21384,3227.7299000000003,4721
14670,3226.4781000000003,4722
15169,3226.4781000000003,4722
15209,3222.7969000000003,4724
29754,3221.3554,4725
29700,3219.6374,4726
26322,3218.0469000000003,4727
15211,3216.5441,4728
15575,3216.5441,4728
15580,3216.5441,4728
15582,3212.8519,4731
23313,3211.166,4732
29672,3205.1588,4733
14347,3204.9306,4734
15265,3201.813,4735
26634,3200.8752000000004,4736
26626,3195.3613,4737
26575,3193.9012000000002,4738
26606,3193.9012000000002,4738
26647,3193.3818,4740
21423,3191.8568999999998,4741
17750,3191.8285,4742
26633,3186.7187,4743
26312,3184.3223000000003,4744
26608,3184.3223000000003,4744
26617,3184.3223000000003,4744
26308,3168.8744,4747
29847,3167.0972,4748
26317,3163.3273,4749
26601,3163.3273,4749
26329,3160.7622,4751
24778,3158.6343,4752
15267,3153.2039999999997,4753
15027,3153.193,4754
26307,3147.8794000000003,4755
26499,3147.8794000000003,4755
26513,3147.8794000000003,4755
26632,3147.8794000000003,4755
28904,3147.679,4759
26546,3146.7634000000003,4760
17772,3144.8328,4761
25991,3144.3024,4762
24270,3143.1864,4763
26623,3139.7893,4764
15268,3139.2052000000003,4765
26579,3138.6621999999998,4766
26635,3138.6621999999998,4766
17717,3138.2139,4768
22571,3132.6999,4769
23316,3132.6999,4769
15229,3131.093,4771
14995,3129.396,4772
17715,3128.8435,4773
26625,3124.6634000000004,4774
26520,3124.6287,4775
26618,3123.2143,4776
26624,3123.2143,4776
26315,3122.0983,4778
26311,3119.1494000000002,4779
26545,3119.1494000000002,4779
26581,3119.1494000000002,4779
16290,3118.3239000000003,4782
26330,3118.0002000000004,4783
26521,3118.0002000000004,4783
22583,3117.7714,4785
26622,3116.5843,4786
19294,3116.5281999999997,4787
