SalesOrderID,OrderDate,CustomerID,TotalDue,PriceRowNumber
43730,2011-06-08,25861,3756.989,4049
43736,2011-06-09,11002,3756.989,4050
43743,2011-06-11,11007,3756.989,4051
43765,2011-06-16,11010,3756.989,4052
43775,2011-06-18,11027,3756.989,4053
43778,2011-06-19,11018,3756.989,4054
43787,2011-06-21,29385,3756.989,4055
43790,2011-06-21,25857,3756.989,4056
43793,2011-06-21,11000,3756.989,4057
43794,2011-06-21,11029,3756.989,4058
43810,2011-06-25,11004,3756.989,4059
43811,2011-06-25,11026,3756.989,4060
43819,2011-06-26,11006,3756.989,4061
43933,2011-07-04,11031,3756.989,4062
43934,2011-07-04,11034,3756.989,4063
43944,2011-07-06,11054,3756.989,4064
43948,2011-07-06,11047,3756.989,4065
43956,2011-07-08,11030,3756.989,4066
43966,2011-07-10,11039,3756.989,4067
43988,2011-07-15,11244,3756.989,4068
43990,2011-07-15,25872,3756.989,4069
44032,2011-07-24,11243,3756.989,4070
44038,2011-07-24,25868,3756.989,4071
44045,2011-07-26,28394,3756.989,4072
44047,2011-07-26,25878,3756.989,4073
44063,2011-07-30,11240,3756.989,4074
44066,2011-07-30,25867,3756.989,4075
44152,2011-08-04,11334,3756.989,4076
44156,2011-08-04,25887,3756.989,4077
44180,2011-08-09,11058,3756.989,4078
44186,2011-08-12,25889,3756.989,4079
44206,2011-08-17,11250,3756.989,4080
44208,2011-08-17,25879,3756.989,4081
44220,2011-08-19,11060,3756.989,4082
44228,2011-08-21,11333,3756.989,4083
44229,2011-08-21,25886,3756.989,4084
44323,2011-08-31,11072,3756.989,4085
44333,2011-09-04,11343,3756.989,4086
44336,2011-09-04,25895,3756.989,4087
44355,2011-09-07,11093,3756.989,4088
44356,2011-09-07,11099,3756.989,4089
44382,2011-09-11,11341,3756.989,4090
44393,2011-09-12,29398,3756.989,4091
44396,2011-09-12,25901,3756.989,4092
44416,2011-09-17,11069,3756.989,4093
44437,2011-09-21,11076,3756.989,4094
44467,2011-09-28,11070,3756.989,4095
44475,2011-09-29,11101,3756.989,4096
44571,2011-10-01,29448,3756.989,4097
44573,2011-10-01,25917,3756.989,4098
44575,2011-10-01,11110,3756.989,4099
44582,2011-10-03,11134,3756.989,4100
44589,2011-10-04,11104,3756.989,4101
44595,2011-10-05,11124,3756.989,4102
44601,2011-10-06,11117,3756.989,4103
44645,2011-10-13,11344,3756.989,4104
44646,2011-10-13,29449,3756.989,4105
44648,2011-10-13,25916,3756.989,4106
44649,2011-10-13,25924,3756.989,4107
44655,2011-10-14,11105,3756.989,4108
44679,2011-10-18,11106,3756.989,4109
44690,2011-10-20,11111,3756.989,4110
44691,2011-10-21,28414,3756.989,4111
44695,2011-10-21,19855,3756.989,4112
44723,2011-10-28,29410,3756.989,4113
44725,2011-10-28,25910,3756.989,4114
44728,2011-10-28,11126,3756.989,4115
44821,2011-11-02,25975,3756.989,4116
44827,2011-11-03,25973,3756.989,4117
44847,2011-11-06,11445,3756.989,4118
44871,2011-11-08,11363,3756.989,4119
44890,2011-11-12,11381,3756.989,4120
44896,2011-11-12,25964,3756.989,4121
44910,2011-11-14,25969,3756.989,4122
44947,2011-11-18,11446,3756.989,4123
44963,2011-11-20,25974,3756.989,4124
45015,2011-11-27,11360,3756.989,4125
45024,2011-11-29,29475,3756.989,4126
45026,2011-11-29,25962,3756.989,4127
45088,2011-12-03,11398,3756.989,4128
45095,2011-12-04,11394,3756.989,4129
45120,2011-12-08,11751,3756.989,4130
45131,2011-12-11,25979,3756.989,4131
45150,2011-12-14,25980,3756.989,4132
45156,2011-12-14,11465,3756.989,4133
45157,2011-12-14,11750,3756.989,4134
45158,2011-12-15,28419,3756.989,4135
45171,2011-12-16,11754,3756.989,4136
45178,2011-12-17,11456,3756.989,4137
45199,2011-12-21,29476,3756.989,4138
45204,2011-12-21,11460,3756.989,4139
45205,2011-12-22,28420,3756.989,4140
45208,2011-12-22,19884,3756.989,4141
45218,2011-12-24,25982,3756.989,4142
45233,2011-12-26,11472,3756.989,4143
45238,2011-12-27,11459,3756.989,4144
45248,2011-12-29,11451,3756.989,4145
45376,2012-01-05,11761,3756.989,4146
45381,2012-01-06,19988,3756.989,4147
45392,2012-01-07,11762,3756.989,4148
45402,2012-01-10,11413,3756.989,4149
45428,2012-01-13,11414,3756.989,4150
45446,2012-01-16,25990,3756.989,4151
45467,2012-01-22,11422,3756.989,4152
45592,2012-01-30,11897,3756.989,4153
45621,2012-02-03,11768,3756.989,4154
45622,2012-02-04,28470,3756.989,4155
45629,2012-02-04,11892,3756.989,4156
45647,2012-02-08,25997,3756.989,4157
45653,2012-02-09,11764,3756.989,4158
45663,2012-02-10,11901,3756.989,4159
45665,2012-02-11,26004,3756.989,4160
45684,2012-02-14,11485,3756.989,4161
45686,2012-02-14,25998,3756.989,4162
45687,2012-02-14,26005,3756.989,4163
45691,2012-02-14,11898,3756.989,4164
45707,2012-02-17,11904,3756.989,4165
45712,2012-02-17,11767,3756.989,4166
45721,2012-02-19,11766,3756.989,4167
45738,2012-02-21,11900,3756.989,4168
45750,2012-02-23,26001,3756.989,4169
45777,2012-02-28,11907,3756.989,4170
45821,2012-03-01,26041,3756.989,4171
45847,2012-03-05,26015,3756.989,4172
45872,2012-03-10,11249,3756.989,4173
45891,2012-03-12,11380,3756.989,4174
45908,2012-03-14,11918,3756.989,4175
45913,2012-03-15,26014,3756.989,4176
45915,2012-03-15,11930,3756.989,4177
45916,2012-03-15,11964,3756.989,4178
45917,2012-03-16,11332,3756.989,4179
45925,2012-03-16,11942,3756.989,4180
45952,2012-03-20,11969,3756.989,4181
45955,2012-03-21,26055,3756.989,4182
45966,2012-03-22,11946,3756.989,4183
45971,2012-03-24,11335,3756.989,4184
45974,2012-03-24,26018,3756.989,4185
46009,2012-03-28,11917,3756.989,4186
46022,2012-03-29,11968,3756.989,4187
46139,2012-04-02,11977,3756.989,4188
46143,2012-04-03,26090,3756.989,4189
46146,2012-04-04,11421,3756.989,4190
46157,2012-04-05,26056,3756.989,4191
46167,2012-04-06,11997,3756.989,4192
46182,2012-04-09,11995,3756.989,4193
46197,2012-04-11,26061,3756.989,4194
46198,2012-04-11,26089,3756.989,4195
46203,2012-04-11,11999,3756.989,4196
46229,2012-04-15,11395,3756.989,4197
46230,2012-04-15,11493,3756.989,4198
46241,2012-04-16,20034,3756.989,4199
46249,2012-04-17,12000,3756.989,4200
46257,2012-04-18,11992,3756.989,4201
46281,2012-04-22,26057,3756.989,4202
46282,2012-04-22,26058,3756.989,4203
46285,2012-04-22,12005,3756.989,4204
46294,2012-04-23,11986,3756.989,4205
46395,2012-05-01,11496,3756.989,4206
46413,2012-05-03,20075,3756.989,4207
46419,2012-05-04,12021,3756.989,4208
46426,2012-05-05,26107,3756.989,4209
46429,2012-05-06,11428,3756.989,4210
46436,2012-05-06,12337,3756.989,4211
46448,2012-05-08,12250,3756.989,4212
46449,2012-05-08,12007,3756.989,4213
46456,2012-05-09,12014,3756.989,4214
46462,2012-05-10,12013,3756.989,4215
46472,2012-05-11,12248,3756.989,4216
46477,2012-05-12,12009,3756.989,4217
46480,2012-05-13,26114,3756.989,4218
46482,2012-05-13,12245,3756.989,4219
46505,2012-05-17,12241,3756.989,4220
46526,2012-05-19,12253,3756.989,4221
46537,2012-05-21,11427,3756.989,4222
46542,2012-05-22,11431,3756.989,4223
46543,2012-05-22,11549,3756.989,4224
46560,2012-05-23,26096,3756.989,4225
46564,2012-05-24,11494,3756.989,4226
46601,2012-05-29,26098,3756.989,4227
46603,2012-05-29,12240,3756.989,4228
53581,2013-07-31,29878,3753.8969,4229
58945,2013-10-30,29801,3753.7147,4230
69485,2014-03-31,29945,3741.6253,4231
43704,2011-06-01,11005,3729.364,4232
43732,2011-06-08,11025,3729.364,4233
43757,2011-06-14,11017,3729.364,4234
43767,2011-06-17,11001,3729.364,4235
43788,2011-06-21,11239,3729.364,4236
43789,2011-06-21,25865,3729.364,4237
43813,2011-06-26,28390,3729.364,4238
43814,2011-06-26,25866,3729.364,4239
43826,2011-06-27,11008,3729.364,4240
43831,2011-06-28,11028,3729.364,4241
43834,2011-06-29,28393,3729.364,4242
43835,2011-06-29,19802,3729.364,4243
43837,2011-06-29,11009,3729.364,4244
43926,2011-07-03,11055,3729.364,4245
43959,2011-07-09,11035,3729.364,4246
43960,2011-07-09,11046,3729.364,4247
43965,2011-07-10,11038,3729.364,4248
43980,2011-07-13,11048,3729.364,4249
43998,2011-07-18,11033,3729.364,4250
44012,2011-07-20,11052,3729.364,4251
44016,2011-07-21,11247,3729.364,4252
44018,2011-07-21,25876,3729.364,4253
44021,2011-07-21,11032,3729.364,4254
44023,2011-07-22,19830,3729.364,4255
44029,2011-07-23,11050,3729.364,4256
44040,2011-07-25,11057,3729.364,4257
44058,2011-07-29,11056,3729.364,4258
44069,2011-07-31,28395,3729.364,4259
44070,2011-07-31,19829,3729.364,4260
44073,2011-07-31,11044,3729.364,4261
44177,2011-08-09,11337,3729.364,4262
44179,2011-08-09,25888,3729.364,4263
44190,2011-08-13,11061,3729.364,4264
44227,2011-08-21,28401,3729.364,4265
44325,2011-09-01,11095,3729.364,4266
44337,2011-09-04,11097,3729.364,4267
44341,2011-09-05,25905,3729.364,4268
44364,2011-09-08,11092,3729.364,4269
44376,2011-09-10,29399,3729.364,4270
44378,2011-09-10,25903,3729.364,4271
44379,2011-09-10,11080,3729.364,4272
44387,2011-09-11,11096,3729.364,4273
44403,2011-09-14,19844,3729.364,4274
44407,2011-09-15,11077,3729.364,4275
44408,2011-09-15,11103,3729.364,4276
44412,2011-09-16,11100,3729.364,4277
44468,2011-09-28,11075,3729.364,4278
44479,2011-09-30,29391,3729.364,4279
44480,2011-09-30,25891,3729.364,4280
44574,2011-10-01,11107,3729.364,4281
44581,2011-10-03,11108,3729.364,4282
44598,2011-10-06,29400,3729.364,4283
44627,2011-10-10,11109,3729.364,4284
44628,2011-10-10,11356,3729.364,4285
44650,2011-10-13,11147,3729.364,4286
44652,2011-10-14,28407,3729.364,4287
44657,2011-10-14,11120,3729.364,4288
44662,2011-10-15,11151,3729.364,4289
44669,2011-10-16,25942,3729.364,4290
44704,2011-10-24,29403,3729.364,4291
44708,2011-10-24,25909,3729.364,4292
44712,2011-10-25,11112,3729.364,4293
44807,2011-10-31,11365,3729.364,4294
44815,2011-11-01,11444,3729.364,4295
44820,2011-11-02,25972,3729.364,4296
44831,2011-11-04,29467,3729.364,4297
44834,2011-11-04,25952,3729.364,4298
44848,2011-11-07,28418,3729.364,4299
44853,2011-11-07,19874,3729.364,4300
44864,2011-11-07,11364,3729.364,4301
44865,2011-11-07,11372,3729.364,4302
44866,2011-11-07,11443,3729.364,4303
44889,2011-11-12,11351,3729.364,4304
44894,2011-11-12,25943,3729.364,4305
44895,2011-11-12,25951,3729.364,4306
44899,2011-11-12,11353,3729.364,4307
44904,2011-11-13,11359,3729.364,4308
44911,2011-11-14,25976,3729.364,4309
44918,2011-11-15,29466,3729.364,4310
44927,2011-11-16,11448,3729.364,4311
44946,2011-11-18,11357,3729.364,4312
44949,2011-11-19,29474,3729.364,4313
44952,2011-11-19,25955,3729.364,4314
44956,2011-11-19,11449,3729.364,4315
44993,2011-11-24,11368,3729.364,4316
44996,2011-11-25,25970,3729.364,4317
45021,2011-11-28,11358,3729.364,4318
45022,2011-11-28,11447,3729.364,4319
45030,2011-11-29,11450,3729.364,4320
45082,2011-12-01,11455,3729.364,4321
45087,2011-12-03,11388,3729.364,4322
45089,2011-12-03,25977,3729.364,4323
45106,2011-12-06,19987,3729.364,4324
45115,2011-12-08,25984,3729.364,4325
45129,2011-12-10,11759,3729.364,4326
45132,2011-12-11,25985,3729.364,4327
45138,2011-12-11,11452,3729.364,4328
45159,2011-12-15,11400,3729.364,4329
45161,2011-12-15,25978,3729.364,4330
45164,2011-12-15,11453,3729.364,4331
45170,2011-12-16,11462,3729.364,4332
45179,2011-12-17,11457,3729.364,4333
45213,2011-12-22,11464,3729.364,4334
45229,2011-12-26,11387,3729.364,4335
45244,2011-12-28,11756,3729.364,4336
45264,2011-12-31,11454,3729.364,4337
45265,2011-12-31,11461,3729.364,4338
45357,2012-01-03,28443,3729.364,4339
45372,2012-01-05,28449,3729.364,4340
45373,2012-01-05,25994,3729.364,4341
45388,2012-01-07,25986,3729.364,4342
45394,2012-01-08,11468,3729.364,4343
45406,2012-01-10,25987,3729.364,4344
45423,2012-01-12,19997,3729.364,4345
45427,2012-01-13,29481,3729.364,4346
45469,2012-01-22,19989,3729.364,4347
45501,2012-01-26,25993,3729.364,4348
45513,2012-01-28,25996,3729.364,4349
45585,2012-01-29,11905,3729.364,4350
45601,2012-01-31,11893,3729.364,4351
45608,2012-02-01,11896,3729.364,4352
45630,2012-02-04,11899,3729.364,4353
45631,2012-02-05,11237,3729.364,4354
45633,2012-02-05,26011,3729.364,4355
45644,2012-02-08,28458,3729.364,4356
45645,2012-02-08,11482,3729.364,4357
45654,2012-02-10,28478,3729.364,4358
45659,2012-02-10,26003,3729.364,4359
45662,2012-02-10,11906,3729.364,4360
45676,2012-02-12,11765,3729.364,4361
45677,2012-02-12,11895,3729.364,4362
45719,2012-02-19,20000,3729.364,4363
45722,2012-02-19,11908,3729.364,4364
45727,2012-02-20,11909,3729.364,4365
45730,2012-02-21,28471,3729.364,4366
45739,2012-02-21,11903,3729.364,4367
45744,2012-02-22,11894,3729.364,4368
45765,2012-02-26,11245,3729.364,4369
45778,2012-02-28,26002,3729.364,4370
45832,2012-03-02,11916,3729.364,4371
45837,2012-03-03,26050,3729.364,4372
45839,2012-03-03,11915,3729.364,4373
45840,2012-03-04,11246,3729.364,4374
45857,2012-03-06,11919,3729.364,4375
45858,2012-03-06,11952,3729.364,4376
45870,2012-03-09,26012,3729.364,4377
45874,2012-03-10,20007,3729.364,4378
45877,2012-03-10,11910,3729.364,4379
45886,2012-03-11,26042,3729.364,4380
45889,2012-03-11,11920,3729.364,4381
45890,2012-03-12,11338,3729.364,4382
45909,2012-03-14,11947,3729.364,4383
45914,2012-03-15,11929,3729.364,4384
45936,2012-03-18,26016,3729.364,4385
45946,2012-03-19,11914,3729.364,4386
45947,2012-03-19,11943,3729.364,4387
45951,2012-03-20,11944,3729.364,4388
45970,2012-03-23,11963,3729.364,4389
45978,2012-03-24,11967,3729.364,4390
45991,2012-03-26,11976,3729.364,4391
46008,2012-03-28,11912,3729.364,4392
46010,2012-03-29,11488,3729.364,4393
46011,2012-03-29,11489,3729.364,4394
46140,2012-04-02,11991,3729.364,4395
46144,2012-04-03,26094,3729.364,4396
46151,2012-04-04,26082,3729.364,4397
46154,2012-04-04,11989,3729.364,4398
46159,2012-04-05,11996,3729.364,4399
46160,2012-04-06,11412,3729.364,4400
46175,2012-04-07,12003,3729.364,4401
46176,2012-04-08,11491,3729.364,4402
46181,2012-04-09,12004,3729.364,4403
46183,2012-04-10,28492,3729.364,4404
46204,2012-04-11,11988,3729.364,4405
46206,2012-04-12,20023,3729.364,4406
46207,2012-04-12,26091,3729.364,4407
46227,2012-04-14,11990,3729.364,4408
46228,2012-04-14,11993,3729.364,4409
46236,2012-04-15,12001,3729.364,4410
46251,2012-04-17,11998,3729.364,4411
46261,2012-04-19,26075,3729.364,4412
46264,2012-04-20,28491,3729.364,4413
46273,2012-04-21,26060,3729.364,4414
46274,2012-04-21,26070,3729.364,4415
46283,2012-04-22,26093,3729.364,4416
46290,2012-04-23,26066,3729.364,4417
46304,2012-04-25,12002,3729.364,4418
46309,2012-04-26,11994,3729.364,4419
46316,2012-04-28,26083,3729.364,4420
46320,2012-04-29,26084,3729.364,4421
46408,2012-05-02,12011,3729.364,4422
46410,2012-05-03,11548,3729.364,4423
46427,2012-05-05,20182,3729.364,4424
46435,2012-05-06,12251,3729.364,4425
46444,2012-05-07,12246,3729.364,4426
46452,2012-05-09,26112,3729.364,4427
46463,2012-05-11,11423,3729.364,4428
46476,2012-05-12,26110,3729.364,4429
46506,2012-05-17,12242,3729.364,4430
46508,2012-05-18,28504,3729.364,4431
46516,2012-05-18,26116,3729.364,4432
46524,2012-05-19,26111,3729.364,4433
46533,2012-05-20,26106,3729.364,4434
46550,2012-05-22,26097,3729.364,4435
46555,2012-05-22,12010,3729.364,4436
46574,2012-05-25,12243,3729.364,4437
46575,2012-05-25,12338,3729.364,4438
46584,2012-05-26,12252,3729.364,4439
46588,2012-05-27,20035,3729.364,4440
46596,2012-05-28,12037,3729.364,4441
46597,2012-05-28,12039,3729.364,4442
48323,2012-10-30,30007,3714.4693,4443
48738,2012-11-30,29805,3702.9163,4444
48749,2012-11-30,29636,3702.9163,4445
50307,2013-03-30,29846,3697.8193,4446
46097,2012-03-30,29731,3677.3573,4447
61247,2013-11-30,29570,3671.4629,4448
55278,2013-08-30,29683,3662.2403,4449
65283,2014-01-29,29685,3662.2403,4450
48030,2012-09-30,29780,3659.8671,4451
50197,2013-03-30,29988,3623.6228,4452
46985,2012-06-30,29869,3620.3367,4453
71941,2014-05-01,29873,3591.156,4454
67319,2014-03-01,29879,3568.6986,4455
51690,2013-06-30,29542,3566.0297,4456
47385,2012-07-31,29903,3555.1773,4457
57060,2013-09-30,29633,3545.2103,4458
65293,2014-01-29,29781,3522.4051,4459
71950,2014-05-01,29678,3521.9279,4460
63271,2013-12-31,30022,3507.6422,4461
45067,2011-12-01,29610,3484.078,4462
51728,2013-06-30,29816,3478.1096,4463
63198,2013-12-31,29816,3475.157,4464
45789,2012-02-29,29747,3461.5897,4465
58985,2013-10-30,29971,3454.3269,4466
53523,2013-07-31,29856,3453.4959,4467
69470,2014-03-31,29952,3447.5666,4468
63158,2013-12-31,29571,3428.3862,4469
63188,2013-12-31,29984,3428.3862,4470
71930,2014-05-01,30008,3428.3862,4471
47972,2012-09-30,30028,3425.4214,4472
48381,2012-10-30,29810,3422.5036,4473
61194,2013-11-30,29874,3421.9186,4474
53609,2013-07-31,29812,3421.19,4475
51778,2013-06-30,29619,3414.0393,4476
44503,2011-10-01,29554,3410.0741,4477
48308,2012-10-30,29709,3402.647,4478
48015,2012-09-30,30017,3400.0346,4479
44483,2011-10-01,29611,3398.5212,4480
46029,2012-03-30,29539,3396.0221,4481
46339,2012-04-30,29673,3393.5229,4482
45051,2011-12-01,29973,3386.9682,4483
65246,2014-01-29,29678,3381.6154,4484
71912,2014-05-01,29962,3372.8028,4485
50250,2013-03-30,29544,3364.077,4486
51741,2013-06-30,29633,3340.8244,4487
63159,2013-12-31,30024,3334.8445,4488
47690,2012-08-30,29761,3331.817,4489
50733,2013-04-30,29669,3326.4988,4490
48383,2012-10-30,29915,3316.6331,4491
51103,2013-05-30,30114,3315.804,4492
71924,2014-05-01,29535,3313.7172,4493
46613,2012-05-30,29771,3302.5167,4494
49886,2013-02-28,30057,3301.4545,4495
57035,2013-09-30,29598,3299.8237,4496
45806,2012-02-29,30084,3292.9062,4497
65251,2014-01-29,29577,3288.2421,4498
61250,2013-11-30,29879,3288.0738,4499
69517,2014-03-31,29506,3284.9879,4500
46106,2012-03-30,29688,3283.7289,4501
58929,2013-10-30,29576,3275.2751,4502
57170,2013-09-30,29753,3269.0268,4503
57081,2013-09-30,29691,3266.1292,4504
53463,2013-07-31,29803,3258.6008,4505
63164,2013-12-31,29556,3252.1831,4506
49859,2013-02-28,29973,3250.2136,4507
45790,2012-02-29,29890,3248.512,4508
69400,2014-03-31,29677,3223.0284,4509
57059,2013-09-30,29556,3221.3554,4510
71874,2014-05-01,29754,3221.3554,4511
71816,2014-05-01,30027,3204.2154,4512
61215,2013-11-30,29761,3199.1409,4513
63236,2013-12-31,30021,3194.5321,4514
50715,2013-04-30,29903,3182.7748,4515
71809,2014-05-01,29760,3177.2754,4516
48054,2012-09-30,30022,3173.9282,4517
48762,2012-11-30,29761,3173.9282,4518
49445,2013-01-28,29781,3173.9282,4519
49517,2013-01-28,30007,3173.9282,4520
50296,2013-03-30,30022,3173.9282,4521
65181,2014-01-29,29975,3162.9482,4522
50750,2013-04-30,29810,3151.6785,4523
69481,2014-03-31,29509,3140.3786,4524
51115,2013-05-30,29958,3134.7704,4525
57124,2013-09-30,29511,3134.7704,4526
61192,2013-11-30,30096,3134.7704,4527
65291,2014-01-29,29535,3134.7704,4528
47415,2012-07-31,29864,3129.9546,4529
71863,2014-05-01,29975,3126.1921,4530
59026,2013-10-30,29982,3109.4404,4531
51749,2013-06-30,29848,3107.9593,4532
51097,2013-05-30,29747,3100.9904,4533
51765,2013-06-30,29835,3100.9904,4534
71860,2014-05-01,29494,3100.9904,4535
59032,2013-10-30,29669,3094.0954,4536
53586,2013-07-31,29982,3086.663,4537
43685,2011-05-31,30084,3082.0191,4538
50717,2013-04-30,29696,3060.8278,4539
47981,2012-09-30,29680,3047.9964,4540
51743,2013-06-30,30091,3047.5898,4541
47428,2012-07-31,29962,3028.7836,4542
61178,2013-11-30,29565,3028.0122,4543
57039,2013-09-30,29540,2999.7136,4544
51800,2013-06-30,30024,2998.2491,4545
47035,2012-06-30,30012,2981.6012,4546
46025,2012-03-30,29611,2978.8996,4547
57072,2013-09-30,29626,2977.6751,4548
49073,2012-12-31,29544,2971.836,4549
58942,2013-10-30,30089,2967.9795,4550
48779,2012-11-30,29879,2961.5296,4551
43674,2011-05-31,29596,2955.0542,4552
47964,2012-09-30,30115,2949.1326,4553
51172,2013-05-30,29679,2946.5971,4554
50308,2013-03-30,29876,2946.4492,4555
53568,2013-07-31,29572,2944.7738,4556
44125,2011-08-01,29872,2931.9869,4557
44784,2011-10-31,29669,2931.9869,4558
44315,2011-08-31,29570,2923.7113,4559
48399,2012-10-30,30019,2921.0624,4560
49046,2012-12-31,30028,2921.0624,4561
49451,2013-01-28,30037,2921.0624,4562
49520,2013-01-28,29678,2921.0624,4563
54601,2013-08-18,27937,2918.5592,4564
51179,2013-05-30,22430,2916.0287,4565
56027,2013-09-11,20054,2916.0287,4566
57738,2013-10-09,19614,2916.0287,4567
68897,2014-03-24,16534,2916.0287,4568
71568,2014-04-28,20713,2916.0287,4569
45325,2012-01-01,30022,2914.6576,4570
46323,2012-04-30,29632,2910.0374,4571
53585,2013-07-31,29669,2899.8526,4572
71811,2014-05-01,29897,2898.9641,4573
57101,2013-09-30,29509,2897.0544,4574
51488,2013-06-18,20036,2893.5751,4575
43908,2011-07-01,29731,2884.8375,4576
46388,2012-04-30,29808,2877.5382,4577
47030,2012-06-30,29590,2875.0627,4578
45340,2012-01-01,29756,2874.2609,4579
50277,2013-03-30,29675,2871.5617,4580
50202,2013-03-30,29680,2870.2887,4581
51676,2013-06-29,20037,2868.5248,4582
71504,2014-04-27,16551,2861.2981,4583
64592,2014-01-19,11241,2860.1047,4584
57599,2013-10-07,16431,2859.5632,4585
49463,2013-01-28,29535,2857.9658,4586
48068,2012-09-30,29846,2851.8933,4587
58784,2013-10-28,27944,2849.6956,4588
56314,2013-09-16,16373,2849.1652,4589
61956,2013-12-11,20452,2849.1652,4590
73761,2014-05-25,22904,2849.1652,4591
71674,2014-04-29,21969,2848.5906,4592
49153,2012-12-31,29876,2844.9019,4593
49542,2013-01-28,29635,2844.9019,4594
49471,2013-01-28,30102,2843.6532,4595
53970,2013-08-06,18696,2841.2865,4596
71920,2014-05-01,29982,2840.1112,4597
47407,2012-07-31,29535,2838.9905,4598
72704,2014-05-11,22201,2838.6566,4599
60466,2013-11-19,22501,2836.314,4600
73471,2014-05-21,18336,2836.314,4601
59038,2013-10-30,29676,2835.2631,4602
54048,2013-08-08,19502,2834.2366,4603
55823,2013-09-07,20150,2834.2366,4604
56523,2013-09-20,20346,2834.2366,4605
73910,2014-05-27,16790,2834.2366,4606
68858,2014-03-23,16118,2833.1206,4607
58234,2013-10-18,20405,2832.5018,4608
58299,2013-10-20,24573,2832.5018,4609
65338,2014-01-29,22647,2832.5018,4610
70567,2014-04-13,16366,2832.5018,4611
70953,2014-04-19,15094,2832.5018,4612
73952,2014-05-28,16940,2832.5018,4613
63996,2014-01-11,20622,2830.2586,4614
72326,2014-05-06,22197,2828.1591,4615
51158,2013-05-30,29520,2827.1741,4616
53969,2013-08-06,18746,2825.2861,4617
47036,2012-06-30,29753,2824.289,4618
60336,2013-11-17,24847,2820.8661,4619
50229,2013-03-30,29503,2819.5151,4620
66621,2014-02-18,21225,2819.1865,4621
72915,2014-05-14,18338,2813.6726,4622
51483,2013-06-18,23606,2810.5012,4623
51635,2013-06-27,18242,2810.5012,4624
52785,2013-07-18,19448,2810.5012,4625
53413,2013-07-30,26399,2810.5012,4626
54586,2013-08-18,18496,2810.5012,4627
55219,2013-08-29,20324,2810.5012,4628
63298,2013-12-31,14185,2810.5012,4629
64041,2014-01-11,13529,2810.5012,4630
64307,2014-01-16,13577,2810.5012,4631
70878,2014-04-18,16552,2810.5012,4632
51180,2013-05-30,16313,2809.2526,4633
64212,2014-01-14,20545,2809.2526,4634
60164,2013-11-14,19960,2808.7332,4635
53349,2013-07-29,18297,2808.1586,4636
69286,2014-03-29,16778,2808.1586,4637
71284,2014-04-24,21968,2808.1586,4638
73695,2014-05-24,28259,2807.0757,4639
52841,2013-07-19,18296,2806.0591,4640
56265,2013-09-15,19560,2806.0591,4641
61523,2013-12-04,20609,2806.0591,4642
62140,2013-12-14,17351,2806.0591,4643
63758,2014-01-07,20621,2806.0591,4644
48367,2012-10-30,29962,2805.6132,4645
59073,2013-10-30,29572,2803.9107,4646
65687,2014-02-04,25774,2803.7386,4647
73570,2014-05-22,28194,2802.8767,4648
54940,2013-08-24,23765,2802.0701,4649
58338,2013-10-20,13525,2802.0701,4650
66549,2014-02-17,18269,2801.0977,4651
53783,2013-08-03,24534,2799.9927,4652
64249,2014-01-15,16476,2799.9927,4653
66252,2014-02-12,21555,2799.9927,4654
51979,2013-07-02,19477,2799.3297,4655
46962,2012-06-30,29945,2798.9022,4656
47688,2012-08-30,29532,2798.9022,4657
48294,2012-10-30,29622,2798.9022,4658
48394,2012-10-30,29487,2798.9022,4659
49547,2013-01-28,29487,2798.9022,4660
56319,2013-09-16,19555,2798.2247,4661
68015,2014-03-10,21944,2798.2247,4662
62954,2013-12-28,28902,2795.5727,4663
69226,2014-03-28,21567,2795.5727,4664
46653,2012-05-30,29875,2795.5071,4665
55017,2013-08-25,16140,2793.8047,4666
55130,2013-08-27,20339,2793.8047,4667
56444,2013-09-19,16416,2793.8047,4668
57515,2013-10-05,20412,2793.8047,4669
58058,2013-10-15,20385,2793.8047,4670
65443,2014-01-30,18276,2793.8047,4671
62682,2013-12-23,26057,2792.9096,4672
51414,2013-06-13,16231,2791.1637,4673
52963,2013-07-22,18273,2791.1637,4674
55188,2013-08-29,27924,2791.1637,4675
57964,2013-10-14,19511,2788.9316,4676
65069,2014-01-27,18268,2788.9316,4677
69100,2014-03-27,22690,2788.9316,4678
69300,2014-03-29,21570,2788.9316,4679
73724,2014-05-25,16559,2788.9316,4680
69557,2014-03-31,29868,2787.76,4681
59319,2013-11-02,20476,2786.0476,4682
70570,2014-04-13,19661,2786.0034,4683
51546,2013-06-22,26381,2785.5172,4684
52726,2013-07-17,16740,2785.5172,4685
56103,2013-09-12,20345,2785.5172,4686
60936,2013-11-26,19970,2785.5172,4687
66418,2014-02-15,21560,2785.5172,4688
66953,2014-02-24,16533,2785.5172,4689
70377,2014-04-11,21959,2785.5172,4690
51359,2013-06-10,18240,2784.9426,4691
54579,2013-08-17,18710,2784.9426,4692
58399,2013-10-21,19794,2784.9426,4693
60261,2013-11-16,24860,2784.9426,4694
54972,2013-08-24,18709,2784.8984,4695
60426,2013-11-18,19950,2784.8984,4696
61602,2013-12-06,22595,2784.5227,4697
49474,2013-01-28,29758,2783.8218,4698
60813,2013-11-24,13472,2783.4729,4699
69143,2014-03-27,15600,2783.4729,4700
66188,2014-02-11,16004,2782.6663,4701
